Database	ID	Final Term	Gene Ratio	Fold Enrichment	p value	adjust p value	-Log(Adj P)	Count	Gene IDs
CC	GO:0098978	CC Glutamatergic synapse	0.0470316114109483	1.53440632228219	0.000415569238282731	0.00454793222151939	2.34218601628849	61	ABR/ACTB/ACTN1/AP2A1/AKT1/RHOA/RHOG/ARRB2/AP2M1/DBN1/DLG4/DNM1/PTK2B/FLOT2/GPM6A/ITGA5/ITGB3/RAB8A/PFN1/PPP1CA/PPP2R1A/PRKACA/MAPK3/RAC1/SH3GL1/STX4/VASP/VCP/RAB7A/MLF2/NAPA/NRP1/SQSTM1/AP3D1/UBE2M/LPAR2/HOMER3/ELMO1/OSBPL2/WDR1/FLOT1/SEMA4B/ARPC1A/RGS14/EHD1/CORO1A/PACSIN2/DLGAP4/ABLIM3/PLXND1/SRGAP2/ZDHHC5/DBNL/STRN4/FXYD6/PI4K2A/VPS18/LRRC4/MAP1LC3A/NTNG2/PPP1R9B
CC	GO:0032587	CC Ruffle membrane	0.015420200462606	2.20398722326247	0.000494990255917575	0.00518886337237734	2.28492776453417	20	AKT2/RHOA/CFL1/DIAPH1/FGR/ITGA5/ITGB3/PAK1/PLCG2/RAC1/TLN1/ARHGEF2/SH2D3C/PACSIN2/PIP5K1C/PSD4/PLEKHO1/INPP5K/SH3BGRL3/PPP1R9B
CC	GO:0098793	CC Presynapse	0.0493446414803392	1.48107941403238	0.000795546031712432	0.00800370930283338	2.09670869345762	64	ACTB/ACTG1/GRK2/AP2A1/AP1B1/ATP6V0A1/CALM3/AP2M1/CLN3/DLG4/DNM1/DNM2/PTK2B/GAK/GPM6A/LAMP1/RAB8A/PLD2/SEPTIN5/SEPTIN4/PPP1CA/NECTIN1/RAB5C/SH3GL1/STXBP2/UBE2L3/BEST1/RAB7A/DYSF/STX10/S1PR4/NAPA/AP3D1/UBE2M/ATP6V0D1/SYNGR2/LPAR2/RAB11B/ATP6V1F/FXR2/RAB3D/OSBPL2/FLOT1/EHD1/EXOC3/RPH3A/NCSTN/PIP5K1C/PNKD/DBNL/FXYD6/NECAB2/PI4K2A/PSENEN/VPS18/LRFN1/DENND1A/RAB40C/MICAL1/DNAJC5/NDEL1/NTNG2/STON2/TPRG1L
CC	GO:0030496	CC Midbody	0.0254433307632999	1.72583406296146	0.00120306971876995	0.0109174087912258	1.96188042767617	33	ANXA11/RHOA/BCL3/CAPG/DNM2/GNAI2/IL16/RAB8A/MSRA/CHMP1A/RALB/SAFB/AURKC/CTDP1/PITPNM1/IST1/KATNB1/TRIOBP/EXOC3/MAPRE3/SIRT2/POLDIP2/CCDC69/CHMP2A/TRAPPC14/MICAL1/VPS37B/RAB11FIP4/PSRC1/ARL8A/CHMP4B/KLHDC8B/C6orf89
CC	GO:0030117	CC Membrane coat	0.015420200462606	2.01233616037008	0.00166477568570486	0.0144597659558365	1.83983873642678	20	AP2A1/AP1B1/AP2M1/DNM1/AP1M1/AP3D1/AP1M2/COPE/COPG1/VPS39/CIDEB/CHMP2A/EPN1/SCYL1/VPS18/EPS15L1/STON2/AP5B1/CHMP4B/PEF1
CC	GO:0048475	CC Coated membrane	0.015420200462606	2.01233616037008	0.00166477568570486	0.0144597659558365	1.83983873642678	20	AP2A1/AP1B1/AP2M1/DNM1/AP1M1/AP3D1/AP1M2/COPE/COPG1/VPS39/CIDEB/CHMP2A/EPN1/SCYL1/VPS18/EPS15L1/STON2/AP5B1/CHMP4B/PEF1
CC	GO:0098857	CC Membrane microdomain	0.0277563608326908	1.62557496662091	0.00221623281172275	0.0184584869798279	1.73380390045213	36	CD14/SCARB1/TPP1/CLN3/CTSD/ARID3A/FLOT2/HCK/HK1/INPP5D/ITGAM/ITGB2/KCNQ1/FURIN/PECAM1/PLCG2/PRKACA/MAPK3/SELPLG/SLC9A1/TNFRSF1A/TNFRSF1B/BEST1/LAT2/GAB2/FLOT1/PACSIN2/GP6/CLN6/LAMTOR1/PI4K2A/EFHD2/TUBA1C/ORAI1/MYADM/NFAM1
CC	GO:0008305	CC Integrin complex	0.0061680801850424	3.08558211256746	0.00273232951279762	0.022449410051094	1.64879506735201	8	ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/ITGB4/ITGB5
CC	GO:0031143	CC Pseudopodium	0.0038550501156515	4.2076119716829	0.00385686404033012	0.0304541991755936	1.5163528162313	5	ACTN4/ACTN1/ARRB1/MAPK3/RAF1
MF	GO:0003779	MF Actin binding	0.0512024825446082	2.02627810955894	1.21393589244277e-08	1.05491029053276e-05	4.97678447115599	66	ACTN4/ACTN1/ADD1/ALDOA/FMNL1/CAPG/CAPZB/CFL1/CNN2/DBN1/DIAPH1/FHL3/FLII/GSN/HCLS1/INPPL1/LASP1/LSP1/MAP1A/MEFV/MYO1F/MYBPC3/MYH9/MYO7B/MYO9B/P4HB/PFN1/TLN1/TNNI2/VASP/WIPF1/TAGLN2/GAS7/PSTPIP1/PDLIM1/PDLIM7/WDR1/ARPC4/ARPC1B/ARPC1A/GAS2L1/TRIOBP/CORO1A/TWF2/ABLIM3/FKBP15/COTL1/PLEKHG3/DBNL/PARVB/MSRB1/SSH3/MAP1S/MRTFA/VPS18/PARVG/PDLIM2/MICAL1/MARCKSL1/CORO7/MICALL2/LIMD2/PPP1R9B/PPP1R18/ARHGAP27/SAMD14
MF	GO:0050839	MF Cell adhesion molecule binding	0.0605120248254461	1.77516992230469	2.47887215049249e-07	7.18046632925993e-05	4.14384734995717	78	ACTN4/ACTN1/ADAM8/ADD1/AGER/ALDOA/ARHGAP1/CAPG/CAPZB/CNN2/CSNK1D/DBN1/MARK2/CTTN/ENO1/HDLBP/HSPA1A/ICAM3/ILK/ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/ITGB4/ITGB5/LASP1/MYH9/NINJ1/CCN3/P4HB/PCBP1/PFN1/PKM/PPP1CA/PTPN6/PTPRF/PVR/NECTIN1/S100A11/SELP/SH3GL1/SPP1/STX5/SYK/THBS1/TLN1/VASP/VWF/TRIM25/TAGLN2/ADAM15/PDLIM1/RAB11B/TJP2/ISG15/IST1/PLIN3/LILRB2/NDRG1/EHD1/CDC42EP1/PACSIN2/LYPLA2/EXOC3/TWF2/DBNL/F11R/TBC1D2/SCYL1/EPS15L1/EFHD2/FERMT3/ESAM/JAML/CHMP4B/SIRPA
MF	GO:0019902	MF Phosphatase binding	0.0279286268425136	2.04572854878113	2.0115540540013e-05	0.00382498176402318	2.41737063104709	36	CD33/CSF1R/CSK/DLG4/GRB2/KCNQ1/PPP1CA/PPP1R10/MAPK3/MAP2K7/PXN/SLC9A1/STAT3/STAT6/SYK/TSC2/VCP/ELL/MTMR3/NHERF1/PPP6R2/MVP/LILRB2/LILRB4/PPP6R1/SMG5/CARHSP1/PPP1R15A/TRPC4AP/STRN4/VRK3/ADISSP/PPP1R9B/SIRPA/PPP1R18/SAXO4
MF	GO:0005178	MF Integrin binding	0.0201706749418154	2.35517593652305	2.20079503108353e-05	0.00382498176402318	2.41737063104709	26	ACTN4/ACTN1/ICAM3/ILK/ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/ITGB4/ITGB5/MYH9/CCN3/P4HB/SELP/SPP1/SYK/THBS1/TLN1/VWF/ADAM15/ISG15/F11R/FERMT3/JAML
MF	GO:0005543	MF Phospholipid binding	0.0488750969743988	1.64211971116548	4.54020533122334e-05	0.00657573072138847	2.18205597962396	63	AKT1/ANXA11/CAPG/SCARB1/TPP1/DNM1/DNM2/FES/FLII/GSN/KCNQ1/NCF4/PFN1/PITPNA/PLCB2/PLD2/PSAP/PTAFR/SLC9A1/THBS1/TLN1/DYSF/HGS/PITPNM1/GAB2/OSBPL2/TOM1/RAB35/ADAP1/PACSIN2/CD300A/GABARAP/TWF2/RPH3A/ATG2A/GGA3/PSD4/GGA1/WIPI2/CIDEB/CHMP2A/SNX11/EPN1/CLN6/WIPI1/ADAP2/PREX1/PHF12/DENND1A/ARHGAP9/HS1BP3/ARAP3/FUZ/CPTP/MAP1LC3A/SYTL3/NLRP3/ARAP1/SNX20/CD300LF/TPCN2/CPNE2/NCF1
MF	GO:0031267	MF Small gtpase binding	0.0356865787432118	1.76828497108696	7.94257086970911e-05	0.00902975161427573	2.04432419586956	46	ARHGAP1/ARHGDIB/FMNL1/DAPK3/DIAPH1/DOCK2/DVL3/RAB8A/MAP3K11/MYO9B/NCF2/PAK1/PFN1/TSC2/RAB7A/ULK1/ARHGEF2/VPS9D1/RIN1/RUSC2/NDRG1/CDC42EP2/EHD1/TRIOBP/CDC42EP1/PPP6R1/RPH3A/GGA3/XPO6/SRGAP2/PLEKHG3/GGA1/YIPF1/TMEM127/MICAL1/YIPF2/MICALL2/RIN3/RAB34/RAB11FIP4/FGD3/SYTL3/RILPL2/UNC13D/KCTD13/RILPL1
MF	GO:0043130	MF Ubiquitin binding	0.0178432893716059	2.26264421031557	0.000125157033480389	0.0120846068993842	1.91776747220751	23	SQSTM1/HGS/N4BP1/TOM1/RBCK1/SIRT2/GGA3/GGA1/UBAP1/TOLLIP/RNF31/OTUB1/NPLOC4/NSFL1C/TP53INP2/CUEDC2/RNF185/UBXN11/MVB12A/RNF19B/ZFAND2B/FAAP20/CUEDC1
MF	GO:0004683	MF Calcium/calmodulin-dependent protein kinase activity	0.00620636152055857	4.30538949482043	0.000195626660808311	0.0150432037045957	1.82265966354084	8	CAMK2G/PTK2B/MKNK2/PHKG2/MAPKAPK3/MAPKAPK2/CAMKK2/CAMKK1
MF	GO:0003924	MF Gtpase activity	0.0364623739332816	1.686277552138	0.000216701812914184	0.0150432037045957	1.82265966354084	47	ARF1/ARF3/ARF5/RHOA/RHOG/ARHGDIB/DNM1/DNM2/GNA15/GNAI2/GNAZ/GNB1/GNB2/GNG5/RAB8A/MX2/SEPTIN5/SEPTIN4/RAB5C/RAC1/RAC2/RALB/SRPRA/TUFM/RAB7A/RAB11B/RAB3D/GTPBP1/RGS19/TUBA1B/TUBB4B/RGS14/RAB35/MTG2/NKIRAS2/RAB4B/RAB24/GTPBP2/RAB20/RAB40C/RAB1B/RAB34/TMEM250/ARL8A/GBP6/RAB37/RAB43
MF	GO:0048029	MF Monosaccharide binding	0.0124127230411171	2.61398647899812	0.000225042172796022	0.0150432037045957	1.82265966354084	16	ALDOA/ASGR1/ASGR2/FBP1/GALK1/HK1/HK3/LGALS9/PLOD1/PYGL/SELP/SLC2A3/TALDO1/PLOD3/LMAN2/CLEC4G
MF	GO:0038187	MF Pattern recognition receptor activity	0.00930954228083786	2.96722789507894	0.000377029732212196	0.0218425891528266	1.66069588299395	12	ASGR1/ASGR2/CD14/SCARB1/FCN1/PTAFR/MARCO/PGLYRP1/NLRP1/PYCARD/NLRP6/CLEC4G
MF	GO:0019904	MF Protein domain specific binding	0.0605120248254461	1.4416531490232	0.000513111933247393	0.0262290747054109	1.58121702993661	78	ARF1/ARHGAP1/BAX/CAPG/CASP9/AP2M1/CSNK2B/CYBA/DAP/DAPK3/DLG4/DNM2/E2F4/ETV6/FZD2/GAPDH/GNG5/GRB2/HCLS1/HSPA1A/INPP5D/INPPL1/LAMP1/MYD88/MYH9/NFE2/CHMP1A/PLAUR/PRKACA/MAP2K2/PTPN6/RARA/RXRA/SYK/TLN1/VCP/WIPF1/LAT2/AXIN1/ADAM15/SQSTM1/HGS/LPAR2/NHERF1/TJP2/HOMER3/LITAF/ZNF592/IST1/ELMO1/BASP1/TADA3/SH2B2/PMF1/TREX1/NLRP1/PLXND1/SRRM2/SH3BP1/CHMP2A/DBNL/PYCARD/STRN4/F11R/SHISA5/MRTFA/SCAF1/MICAL1/RUFY1/TRIM11/SESN2/CARD19/TMEM88/MVB12A/JDP2/SIRPA/ARHGAP27/NCF1
MF	GO:0017022	MF Myosin binding	0.0100853374709077	2.58557358248727	0.000959352569403961	0.0440701111071144	1.35585585456959	13	RHOA/GSN/RAB8A/MYBPC3/RAB11B/NHERF1/RAB3D/TOM1/MYL9/TRIOBP/CORO1A/PYCARD/PDLIM2
MF	GO:0140313	MF Molecular sequestering activity	0.00930954228083786	2.67774224677856	0.00106343727935142	0.0451641229203583	1.34520641927518	12	CDKN1A/FTH1/SEC14L1/SPI1/STAT3/LAPTM5/SQSTM1/RBCK1/EPN1/TREM1/XAF1/SESN2
MF	GO:0030695	MF Gtpase regulator activity	0.0488750969743988	1.46290360055605	0.00118633640252758	0.0451641229203583	1.34520641927518	63	ABR/ARHGAP1/ARHGDIB/ARRB1/DOCK2/GPS2/GRB2/HPS1/MYO9B/NUCB1/PTGIR/RGL2/SIPA1/TBXA2R/TSC2/VAV1/NRP1/ARHGEF2/CYTH2/VPS9D1/RIN1/ARHGEF11/ELMO1/ARHGAP25/SH2D3C/CDC42EP2/RGS14/ADAP1/DENND3/SRGAP2/PSD4/SH3BP1/TBC1D22A/TBC1D10B/PLEKHG3/SIPA1L1/CYTH4/DEF6/RAPGEFL1/GMIP/LAMTOR1/TBC1D2/ARHGEF40/ADAP2/RGL3/PREX1/DENND1A/RIC8A/GPSM3/ARHGAP9/SMAP2/TBC1D17/RIN3/SH3BP5L/SESN2/ARFGAP2/FGD3/RASGRP4/ARAP1/SIRPA/ARHGAP27/ARHGAP30/LAMTOR4
MF	GO:0042826	MF Histone deacetylase binding	0.0162916989914663	2.02240006533012	0.00119536804046978	0.0451641229203583	1.34520641927518	21	BCL3/HSPA1A/MEF2D/RARA/SP1/SP2/SPI1/SRF/USF1/HDAC3/HDAC5/SIRT2/WDTC1/CAMTA2/SMG5/BRMS1/AKAP8L/ZBTB7B/NACC1/JDP2/KCTD21
MF	GO:0033691	MF Sialic acid binding	0.00543056633048875	3.76721580796787	0.00132449093041949	0.0466833286613731	1.33083818502327	7	CD33/FCN1/SELP/SIGLEC5/SIGLEC7/SIGLEC9/SIGLEC14
MF	GO:0001784	MF Phosphotyrosine residue binding	0.00930954228083786	2.61398647899812	0.00134301866114422	0.0466833286613731	1.33083818502327	12	FGR/GRB2/HCK/PFN1/PLCG2/MAPK3/PTPN6/SH3BP2/SYK/VAV1/SOCS3/SH2D3C
React	R-HSA-6798695	React Neutrophil degranulation	0.147816349384099	2.53135498320269	2.89857763227264e-26	3.80003527590944e-23	22.420212371788	132	ACAA1/ADAM8/ALDH3B1/ALDOA/ALOX5/ANPEP/RHOA/RHOG/ARSA/ATP6V0A1/AZU1/C5AR1/CAPN1/CD14/CD33/CD63/CD68/ADGRE5/CDA/CEACAM3/CNN2/CSNK2B/CST3/CSTB/CTSD/CTSZ/CYBA/CYB5R3/DIAPH1/DOCK2/FCER1G/FCN1/FGR/FOLR3/FPR1/FTH1/GAA/GALNS/GLB1/GRN/GSN/GSTP1/HK3/HLA-B/HLA-C/HSPA1A/HSPA6/CXCR1/CXCR2/IMPDH1/ITGAM/ITGAX/ITGB2/LAMP1/MAN2B1/MMP9/NEU1/PECAM1/PGM1/SERPINA1/PKM/PLAUR/CTSA/PRKCD/PSAP/PTAFR/QSOX1/PTPN6/PYGL/RAB5C/RAC1/RNASE2/S100A11/SLC2A3/SLC11A1/STK10/SURF4/TIMP2/TNFRSF1B/TRPM2/TYROBP/VCP/RAB7A/DGAT1/SIGLEC5/AP1M1/PGLYRP1/RAB3D/IST1/MVP/TOM1/LILRB2/TCIRG1/SIRPB1/TUBB4B/ATG7/AGPAT2/CKAP4/CD300A/NBEAL2/NCSTN/COTL1/BRI3/SIGLEC9/DBNL/PYCARD/RAB4B/RAB24/TOLLIP/LAMTOR1/RETN/SLC44A2/TRAPPC1/TMBIM1/ARHGAP9/MMP25/DOK3/PLEKHO2/DNAJC5/CYSTM1/STK11IP/LRG1/CANT1/OSCAR/ARL8A/SIRPA/NFAM1/UNC13D/ADGRG3/RAB37/TMEM179B/SIGLEC14
React	R-HSA-76002	React Platelet activation, signaling and aggregation	0.0716685330347144	2.66020884934273	3.35644809745281e-14	2.20015172788032e-11	10.6575473681283	64	ACTN4/ACTN1/AKT1/ALDOA/APLP2/RHOA/RHOG/ARRB1/ARRB2/SERPING1/CALM3/CD63/CFL1/CLU/CSK/FCER1G/GNA15/GNAI2/GNB1/GNB2/GNG5/GP1BA/GP9/GRB2/ITGA2B/ITGB3/PECAM1/PF4/PFN1/SERPINA1/PLCG2/PRKCD/MAPK3/PSAP/QSOX1/PTPN6/RAC1/RAC2/RAF1/SELP/SPARC/STX4/STXBP2/SYK/TBXA2R/TGFB1/THBS1/TLN1/TUBA4A/VAV1/VWF/TAGLN2/WDR1/MGLL/PIK3R5/GP6/CYB5R1/APBB1IP/GTPBP2/TOR4A/MPIG6B/FERMT3/PIK3R6/LY6G6F
React	R-HSA-109582	React Hemostasis	0.120940649496081	2.03412454007359	6.02471183640185e-14	2.63279907250761e-11	10.5795822837086	108	ACTB/ACTN4/ACTN1/AKT1/ALDOA/APLP2/RHOA/RHOG/ARRB1/ARRB2/ATP2A3/SERPING1/CALM3/CAPZB/CD63/CFL1/CEACAM3/CLU/CSK/DOCK2/F12/FCER1G/FGR/GNA15/GNAI2/GNB1/GNB2/GNG5/GP1BA/GP9/GRB2/H3-3A/H3-3B/INPP5D/IRF1/ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/ITPK1/KIF3C/NFE2/PECAM1/PF4/PFN1/SERPINA1/PLAUR/PLCG2/PPP2R1A/PRKACA/PRKCD/MAPK3/PSAP/PTGIR/QSOX1/PTPN6/RAC1/RAC2/RAF1/SELP/SELPLG/SPARC/STX4/STXBP2/SYK/TBXA2R/TGFB1/THBS1/TLN1/TUBA4A/VAV1/VWF/TUBA1A/TAGLN2/SLC7A7/SLC16A3/WDR1/IRAG1/HMG20B/TUBA1B/TUBB4B/SH2B2/KIF1C/EHD1/MGLL/PIK3R5/F11R/GP6/PHF21A/CYB5R1/TUBA8/TREM1/APBB1IP/GTPBP2/TOR4A/MICAL1/ORAI2/MPIG6B/FERMT3/TUBA1C/ORAI1/ESAM/JAML/SIRPA/PIK3R6/LY6G6F
React	R-HSA-76005	React Response to elevated platelet cytosolic Ca2+	0.0369540873460246	2.8706087438381	7.36538985502485e-09	2.38049077937916e-06	5.62333349638754	33	ACTN4/ACTN1/ALDOA/APLP2/SERPING1/CALM3/CD63/CFL1/CLU/ITGA2B/ITGB3/PECAM1/PF4/PFN1/SERPINA1/PSAP/QSOX1/SELP/SPARC/STX4/STXBP2/TGFB1/THBS1/TLN1/TUBA4A/VWF/TAGLN2/WDR1/CYB5R1/GTPBP2/TOR4A/FERMT3/LY6G6F
React	R-HSA-114608	React Platelet degranulation	0.0358342665173572	2.90334621729341	9.0789122020563e-09	2.38049077937916e-06	5.62333349638754	32	ACTN4/ACTN1/ALDOA/APLP2/SERPING1/CALM3/CD63/CFL1/CLU/ITGA2B/ITGB3/PECAM1/PF4/PFN1/SERPINA1/PSAP/QSOX1/SELP/SPARC/STXBP2/TGFB1/THBS1/TLN1/TUBA4A/VWF/TAGLN2/WDR1/CYB5R1/GTPBP2/TOR4A/FERMT3/LY6G6F
React	R-HSA-9658195	React Leishmania infection	0.0436730123180291	2.4020156774916	8.92405023430397e-08	1.67134712245321e-05	4.77693334202169	39	ACTB/ACTG1/ADCY6/CALM3/CYBA/DVL3/FGR/GGT1/GNAI2/GNAZ/GNB1/GNB2/GNG5/GRB2/HCK/HMOX1/MEFV/MYH9/MYO9B/NFKB2/FURIN/PLCG2/PRKACA/MAPK3/RAC1/SYK/VAV1/WIPF1/PSTPIP1/ELMO1/ARPC4/ARPC1B/ARPC1A/PYCARD/DPEP2/DPEP3/RHBDF2/NLRP3/ADCY4
React	R-HSA-9824443	React Parasitic Infection Pathways	0.0436730123180291	2.4020156774916	8.92405023430397e-08	1.67134712245321e-05	4.77693334202169	39	ACTB/ACTG1/ADCY6/CALM3/CYBA/DVL3/FGR/GGT1/GNAI2/GNAZ/GNB1/GNB2/GNG5/GRB2/HCK/HMOX1/MEFV/MYH9/MYO9B/NFKB2/FURIN/PLCG2/PRKACA/MAPK3/RAC1/SYK/VAV1/WIPF1/PSTPIP1/ELMO1/ARPC4/ARPC1B/ARPC1A/PYCARD/DPEP2/DPEP3/RHBDF2/NLRP3/ADCY4
React	R-HSA-9006934	React Signaling by Receptor Tyrosine Kinases	0.089585666293393	1.73529047691701	3.05487343841348e-07	5.00617384720009e-05	4.30049407291223	80	ACTB/ACTG1/AP2A1/AKT1/AKT2/RHOA/ATP6V0B/ATP6V0A1/BAX/CALM3/AP2M1/CSK/CTSD/CYBA/DIAPH1/DLG4/DNM1/DNM2/DUSP3/PTK2B/FES/FOS/FOSB/GRB2/ITGB3/JUNB/MEF2D/MMP9/NCF2/NCF4/FURIN/PCSK6/PAK1/POLR2A/POLR2E/PPP2R1A/PRKACA/PRKCD/MAPK3/MAPK13/MAP2K2/PTPN6/PTPRF/PXN/RAC1/RALB/RPS6KA1/SH3GL1/SPARC/SPINT1/SPP1/SRF/STAT3/STAT5A/STAT6/THBS1/THBS3/VAV1/MAPKAPK3/NRP1/HDAC3/ATP6V0D1/HGS/MAPKAPK2/ATP6V1F/ELMO1/GAB2/TCIRG1/SH2B2/SPINT2/ADAP1/GGA3/NCSTN/PTPN18/EPN1/VRK3/RAB4B/PSENEN/EPS15L1/NCF1
React	R-HSA-373760	React L1CAM interactions	0.0279955207166853	2.73956167013278	1.33326734851151e-06	0.000194212610433177	3.71172257430578	25	ACTB/ACTG1/AP2A1/AP2M1/CSNK2B/DLG4/DNM1/DNM2/ITGA2B/ITGA5/ITGB3/PAK1/MAPK3/MAP2K2/RAC1/RPS6KA1/SCN1B/TUBA4A/TUBA1A/NRP1/TUBA1B/TUBB4B/LYPLA2/TUBA8/TUBA1C
React	R-HSA-6802946	React Signaling by moderate kinase activity BRAF mutants	0.0179171332586786	3.55277892379325	2.33810255178117e-06	0.000223015145552026	3.65166564185626	16	ACTB/ACTG1/ARRB1/ARRB2/CALM3/CAMK2G/CSK/ITGA2B/ITGB3/MAP3K11/MAPK3/MAP2K2/RAF1/TLN1/VWF/APBB1IP
React	R-HSA-6802949	React Signaling by RAS mutants	0.0179171332586786	3.55277892379325	2.33810255178117e-06	0.000223015145552026	3.65166564185626	16	ACTB/ACTG1/ARRB1/ARRB2/CALM3/CAMK2G/CSK/ITGA2B/ITGB3/MAP3K11/MAPK3/MAP2K2/RAF1/TLN1/VWF/APBB1IP
React	R-HSA-6802955	React Paradoxical activation of RAF signaling by kinase inactive BRAF	0.0179171332586786	3.55277892379325	2.33810255178117e-06	0.000223015145552026	3.65166564185626	16	ACTB/ACTG1/ARRB1/ARRB2/CALM3/CAMK2G/CSK/ITGA2B/ITGB3/MAP3K11/MAPK3/MAP2K2/RAF1/TLN1/VWF/APBB1IP
React	R-HSA-9649948	React Signaling downstream of RAS mutants	0.0179171332586786	3.55277892379325	2.33810255178117e-06	0.000223015145552026	3.65166564185626	16	ACTB/ACTG1/ARRB1/ARRB2/CALM3/CAMK2G/CSK/ITGA2B/ITGB3/MAP3K11/MAPK3/MAP2K2/RAF1/TLN1/VWF/APBB1IP
React	R-HSA-9656223	React Signaling by RAF1 mutants	0.0167973124300112	3.72258085765101	2.38154999063948e-06	0.000223015145552026	3.65166564185626	15	ACTB/ACTG1/ARRB1/ARRB2/CALM3/CAMK2G/CSK/ITGA2B/ITGB3/MAPK3/MAP2K2/RAF1/TLN1/VWF/APBB1IP
React	R-HSA-449147	React Signaling by Interleukins	0.0795072788353863	1.67811581519506	5.19839949674874e-06	0.00045434011601584	3.34261891540825	71	AGER/AKT1/ALOX5/ARF1/CDKN1A/CFL1/CCR1/CNN2/CSF1R/CSF3R/DUSP3/PTK2B/FOS/FPR1/GRB2/HCK/HMOX1/IL1RN/IL4R/IL10RB/IL16/INPP5D/INPPL1/ITGAM/ITGAX/ITGB2/JUNB/LGALS9/MAP3K3/MMP9/MYD88/NFKB2/NFKBIB/P4HB/PIK3CD/PITPNA/PPP2R1A/PRKACA/MAPK3/MAP2K3/MAP2K7/PSMB3/PTAFR/PTPN6/RPS6KA1/STAT3/STAT5A/STAT6/STX4/STXBP2/SYK/TALDO1/TGFB1/TNFRSF1A/TNFRSF1B/TYK2/VAV1/MAPKAPK3/SQSTM1/SOCS3/MAPKAPK2/N4BP1/GAB2/PSME3/IL17RA/PTPN18/NKIRAS2/VRK3/TOLLIP/NLRX1/PELI3
React	R-HSA-6802948	React Signaling by high-kinase activity BRAF mutants	0.0145576707726764	3.78248445765919	9.14925197048713e-06	0.00074966683333179	3.12513170273214	13	ACTB/ACTG1/ARRB1/ARRB2/CSK/ITGA2B/ITGB3/MAPK3/MAP2K2/RAF1/TLN1/VWF/APBB1IP
React	R-HSA-6802952	React Signaling by BRAF and RAF1 fusions	0.0212765957446809	2.86284194528875	1.2106398053089e-05	0.000933616932211747	3.02983128046371	19	ACTB/ACTG1/ARRB1/ARRB2/CALM3/CAMK2G/CSK/ITGA2B/ITGB3/LMNA/MAPK3/MAP2K2/RAF1/TLN1/VWF/BCL2L11/ATG7/APBB1IP/AGTRAP
React	R-HSA-373755	React Semaphorin interactions	0.019036954087346	2.98840518850317	1.82494628727107e-05	0.00132916921256243	2.87641972680433	17	RHOA/CFL1/FES/LIMK2/MYH9/PAK1/PLXNA2/RAC1/TLN1/TYROBP/NRP1/ARHGEF11/MYL9/SEMA4D/PLXND1/PIP5K1C/SEMA4A
React	R-HSA-372790	React Signaling by GPCR	0.0750279955207167	1.6292102197366	2.64719117074876e-05	0.00182656190781665	2.73836560362314	67	ABR/ADCY6/GRK2/AKT1/AKT2/RHOA/ARRB1/ARRB2/C5AR1/CALM3/CAMK2G/ADGRE5/CCR1/LTB4R/ECE1/ADGRE1/FPR1/FZD2/GNA15/GNAI2/GNAZ/GNB1/GNB2/GNG5/FFAR2/GRK6/GRB2/HRH2/CXCR1/CXCR2/ITGA5/OPRL1/PAK1/PF4/PLCB2/PPP1CA/PPP2R1A/PRKACA/PRKCD/MAPK3/PSAP/PTAFR/PTGIR/RPS6KA1/TBXA2R/VAV1/S1PR4/HCAR3/ARHGEF2/ARHGEF11/RGS19/RGS14/CAMKK2/MGLL/PIK3R5/C5AR2/ARHGEF40/PREX1/CXCL16/GPSM3/PLPPR2/CAMKK1/FGD3/PIK3R6/GPBAR1/OXER1/ADCY4
React	R-HSA-114604	React GPVI-mediated activation cascade	0.0145576707726764	3.42787653975364	3.32876533850812e-05	0.00207810064704007	2.68233342242099	13	RHOA/RHOG/FCER1G/PLCG2/PTPN6/RAC1/RAC2/SYK/VAV1/PIK3R5/GP6/MPIG6B/PIK3R6
React	R-HSA-5674135	React MAP2K and MAPK activation	0.0145576707726764	3.42787653975364	3.32876533850812e-05	0.00207810064704007	2.68233342242099	13	ACTB/ACTG1/ARRB1/ARRB2/CSK/ITGA2B/ITGB3/MAPK3/MAP2K2/RAF1/TLN1/VWF/APBB1IP
React	R-HSA-190828	React Gap junction trafficking	0.0123180291153415	3.86734789100411	3.51862144378927e-05	0.0020967785058217	2.67844744401247	11	ACTB/ACTG1/AP2M1/DNM1/DNM2/TUBA4A/TUBA1A/TUBA1B/TUBB4B/TUBA8/TUBA1C
