	Neu	OxA	SNs	x	y	r	angle	z	pvalue	col	lab
ACADS	0.287711620694057	-0.14808767315303	-0.0729430017458235	0.398226958143484	-0.0650771943976749	0.403509295336408	350.718913107827	0.259135051034869	0.550636440292891	grey60	ns
ACADSB	-0.193428262335614	0.675417905734399	-0.204338312602037	-0.428968058901796	0.761891234216683	0.874352244998659	119.380841215721	1.88492592037314	0.0130338908462162	grey60	ns
ACADVL	-0.00486671421618645	-0.519746324137732	0.231024405444383	0.139494245130488	-0.650186524235889	0.664982075489611	282.108958172385	1.58132581981544	0.0262225051987392	grey60	ns
ACAT1	0.262113968529428	0.590020523070935	-0.38542373504534	0.15981557451663	0.844759507504359	0.859743940587596	79.2871252670052	3.9341123346087	0.000116382495551662	purple	N+O+
ACAT2	0.0758765706676332	0.290343410425006	-0.164171854507471	0.0127907927088657	0.393621765839339	0.393829530280045	88.1388207774125	1.13368837945802	0.0735041095089008	grey60	ns
ASIC1	-0.113300134567023	0.094845018584587	0.0126522564149583	-0.167048772066796	0.071181020046111	0.181582019660067	156.920699558751	0.0261891533304523	0.941479453707845	grey60	ns
ACHE	0.170325039092401	-0.11051779784009	-0.0331281877147173	0.242148031869805	-0.0670213683575463	0.251251931644192	344.529055919688	0.0795204402182776	0.83268273456537	grey60	ns
ACLY	-0.196116082481256	-0.00192252434729127	0.0949816303038189	-0.24264563545952	-0.0839214596601174	0.2567483511126	199.078464454373	0.0229971546050741	0.948424677135141	grey60	ns
ACO1	0.407984329098163	-0.0119424825829329	-0.190577785630626	0.509244463204943	0.154702710452034	0.532224437550641	16.8981884426977	1.31167644770024	0.0487891837427327	grey60	ns
ACO2	-0.00972457451604661	-0.461128443941438	0.207564311101936	0.117057491903705	-0.579104913194167	0.590817194144186	281.4275170931	1.05795940884699	0.087506555904372	grey60	ns
ACOX1	-0.0568244244457511	-0.444588903012652	0.222894841059531	0.0540226065308093	-0.578057878979661	0.58057674209948	275.339089973728	0.97170311982557	0.106732548692678	grey60	ns
ACP1	0.260594489285723	0.406355260623386	-0.303881669531442	0.209357693739752	0.615083224219955	0.649736882626223	71.2028145383487	2.39667258676479	0.00401169043723858	red	O+
ACP2	-0.141742647034726	-0.392552872774957	0.240759734597635	-0.0658460779460648	-0.548464806521625	0.552403249423537	263.154106109606	1.11992203298256	0.0758713771418363	grey60	ns
ACP5	0.144099924561511	-0.148046025733158	-0.00402771246694149	0.22013679366156	-0.124723517898729	0.25301415739169	330.465289173036	0.0806219431488836	0.830573473819375	grey60	ns
ACP3	-0.167861902824667	0.0970047149641415	0.0378916387716131	-0.235310079692544	0.0511934256785747	0.240814452302222	167.726144906707	0.116436640106176	0.764827262132277	grey60	ns
ACTA2	0.0408608460438257	-0.660724800259741	0.271105706013262	0.235670393167065	-0.806988890453735	0.840697093804463	286.279743278589	1.98448482920047	0.0103637080636266	green3	S+
ACTB	-0.0915206767998957	-0.821064228451716	0.405198185382734	0.116412344734595	-1.06197440208666	1.06833583890738	276.255716771923	5.52193814109563	3.00650450477683e-06	green3	S+
ACTBP8	-0.0148670830313584	-0.052956457609362	0.0304370412031715	-0.00360737482826322	-0.0722208884821214	0.0723109250825807	267.140498761501	0.0258878333011556	0.942132892939009	grey60	ns
ACTG1	0.117487784186687	-0.779649265264339	0.286651540306751	0.363986646665481	-0.923443585700375	0.992589711271454	291.512489270234	3.51610693916787	0.00030471445789234	green3	S+
ACTN4	-0.25357657248321	-0.609943313438491	0.390091812704874	-0.143650822116402	-0.86605582391693	0.877888517315924	260.582215083004	4.07834172929	8.34945773611653e-05	green3	S+
ACTL6A	0.10546541254573	0.481731306284251	-0.26258517278702	-0.00410765420288473	0.644596979331109	0.644610067083846	90.3651088531854	2.51882719941663	0.00302811804040916	red	O+
ACTN1	-0.224715526043382	-0.71192560950656	0.421110720683705	-0.0793080816319546	-0.981238245355463	0.984438045770483	265.379142390405	4.96037164310592	1.09554029738394e-05	green3	S+
ACVR1	-0.151519272460305	0.294542785246108	-0.0568695747273497	-0.270355877719684	0.304332030940857	0.407075282563517	131.616551677485	0.537258478324188	0.290229478637028	grey60	ns
ACVR1B	-0.376477995024204	-0.355251961501287	0.337020300672176	-0.367362164609648	-0.59952536537754	0.70312561019903	238.501907332396	1.98651134825675	0.0103154612444998	grey60	ns
ACVR2A	-0.222954409361976	0.319646595749259	-0.0336263856359205	-0.365964514418645	0.305943376350233	0.477002489874272	140.10464924316	0.629479208235016	0.234704162416418	grey60	ns
ACVR2B	0.142854026545969	0.502506397002569	-0.289672747423194	0.0364372017562809	0.686047263420933	0.687014204597822	86.9597748311464	1.95452017658351	0.0111040094679451	grey60	ns
ACVRL1	0.110442607022018	-0.310530718675899	0.0836210648468308	0.223897433936552	-0.341345457477629	0.408223936417237	303.261918994514	0.365377886049821	0.431143769003057	grey60	ns
ACY1	-0.0783413872049603	-0.0991990458337598	0.0812514460252419	-0.0693675873007014	-0.156274710075292	0.170978499165939	246.064409468795	0.396981118228301	0.400884146442777	grey60	ns
ACYP1	0.144807348592171	0.350049140952267	-0.223529149343237	0.0815473527876561	0.496733370455152	0.503382570288652	80.67706945255	2.79220314222577	0.00161360361353875	purple	N+O+
ACYP2	0.528857502918186	-0.0945342113164755	-0.212256548421477	0.682252882787162	0.101950534525807	0.689828172490433	8.49894508624671	2.39384199007632	0.00403792278512732	blue	N+
ADA	0.381292928635768	-0.0267262589387574	-0.171261051812091	0.480286584011193	0.125170802359029	0.496329459678089	14.6073191002398	0.71932064110461	0.190844372775382	grey60	ns
ADAM8	-0.0902089553800355	-0.670735122109874	0.338423752310776	0.0759467295195133	-0.873957221702793	0.877250894038402	274.966516600576	4.75292220132104	1.76635421364597e-05	green3	S+
ADAM10	-0.203645203271213	0.397769377727155	-0.0772688286297645	-0.363895477819909	0.411395154473287	0.549241196471895	131.49404581578	0.583337470974757	0.261013234812464	grey60	ns
ADAR	-0.388248466272899	-0.283317857398548	0.311019121066378	-0.402099098106814	-0.51471092175911	0.653154665968503	232.002567798639	2.48833797277064	0.00324834409266929	green3	S+
ADARB1	0.340146071152512	0.193333456219237	-0.248336834889684	0.367647760487736	0.382497692197193	0.53053686047986	46.1340831203642	1.35370764041476	0.044288641555998	grey60	ns
ADARB2	-0.198086924907712	0.0378236130018824	0.0784393342348761	-0.256218398526091	-0.0351742463807996	0.258621529172905	187.8168332815	0.280120721528888	0.52466159895771	grey60	ns
ADCY3	-0.259413251698677	0.0670756475923602	0.0950050758747205	-0.340453613432217	-0.0241875944056996	0.341311738184007	184.063762012037	0.0700248529888736	0.851089332267061	grey60	ns
ADCY6	0.0173870282574433	-0.364001045901799	0.151814686633216	0.123480207891735	-0.446709528047002	0.463461718148286	285.451954082269	2.1718013484744	0.00673284554323354	green3	S+
ADCY7	-0.336205921041504	0.547119605139431	-0.079353784161444	-0.570088831530497	0.542541869929496	0.786989807089267	136.418262377216	1.38577656230548	0.0411361305606659	grey60	ns
ADCY9	-0.226104272333046	0.100800743240218	0.0641777236941565	-0.308593505800233	0.0317164652901831	0.310219093533235	174.131887873101	0.0438552256873851	0.903950760164825	grey60	ns
ADD1	0.0167674602134824	-0.70163155884573	0.300669504989637	0.217248487141529	-0.868018183521597	0.894791859646373	284.051397262945	3.19285577460532	0.000641422552032689	green3	S+
ADD2	-0.112081496816341	0.299586366112941	-0.0780188826178493	-0.222865238563887	0.327015738003206	0.395737548713689	124.274910202722	0.168008400278435	0.679190495345846	grey60	ns
ADD3	-0.120660302202667	0.630561575146237	-0.219530148007059	-0.326176015772256	0.736201027797643	0.80522217219558	113.895877260325	2.50498712574886	0.00312617203817794	red	O+
PLIN2	-0.0808722374198773	-0.332241517481467	0.185004941653381	-0.00725394950583415	-0.447948573628328	0.448007303957298	269.072249826442	0.568340809985852	0.270183728138769	grey60	ns
ADH5	0.308346616297741	0.641179906846407	-0.430125534835333	0.202819430292204	0.927777727708896	0.949687966300898	77.668689387847	4.78107996890739	1.65546510598122e-05	purple	N+O+
ADK	0.10881651806229	0.157425144213152	-0.121498992123679	0.0908534420175531	0.24155538779633	0.258076254816037	69.3877927376034	0.381962000676189	0.414990351322437	grey60	ns
ADM	-0.0954602670887069	-0.290939939175917	0.173834501439987	-0.036907548220742	-0.402506472603075	0.404195036588819	264.760954002199	1.284619518885	0.0519254753686028	grey60	ns
ADORA1	-0.0543667659664488	0.124258846518653	-0.0285778448043096	-0.102207266823621	0.132360457316046	0.1672292320513	127.674918993508	0.27919190530288	0.525784882127254	grey60	ns
ADORA2A	0.232242326384992	-0.289433615050278	0.0158744739573323	0.369021896931465	-0.264404561061471	0.453967986013338	324.378364000333	0.856616891687649	0.139117930428605	grey60	ns
ADORA2B	-0.00590626318012037	0.016059955526462	-0.00423137410518472	-0.011820553890759	0.01757280693757	0.0211785041480612	123.927210182984	0.460377334608648	0.346435720694609	grey60	ns
ADORA3	-0.1608434278757	-0.279187705560377	0.200047435826898	-0.121273293008961	-0.415029806827607	0.432385189562037	253.711435906024	0.537986508888725	0.289743359343132	grey60	ns
ADPRH	0.0511139667419049	-0.098002843003975	0.0185865468856379	0.0908221148010735	-0.100969373456133	0.135806741044263	311.971432243008	0.0268439619389184	0.940061005272908	grey60	ns
PARP1	0.139299366933097	0.265110048604039	-0.183512117513663	0.0985004013879091	0.388518192558732	0.400810073504501	75.7736437587248	0.733874812724053	0.184554732956895	grey60	ns
PARP4	-0.294320079189975	-0.0435651372934979	0.160442298420319	-0.352758659753386	-0.176675621889086	0.394528766252729	206.603537722285	0.465805224180424	0.34213285055351	grey60	ns
ADRA2A	-0.217184019742835	-0.280153587329466	0.22751590790153	-0.190865180028868	-0.439654679596465	0.479297146078007	246.533119854402	0.335897524381936	0.461426439359085	grey60	ns
ADRB2	-0.128546427455677	0.193921627689581	-0.0236232310046951	-0.21369562579812	0.188399374091939	0.284886195951093	138.59979825644	0.234734658735318	0.582458974530593	grey60	ns
GRK2	0.0649429894522326	-0.655318587757195	0.257167543676088	0.264018511492786	-0.790236170422209	0.833174039114533	288.47451340185	4.00338142533915	9.92244212956848e-05	green3	S+
GRK3	-0.11330868967981	0.0825758413826922	0.0180548008379227	-0.163624010790117	0.0558768601903762	0.172901823043539	161.145195859653	0.398518626541284	0.399467428103936	grey60	ns
ADSL	0.221128682721817	0.268055018083953	-0.22408597566341	0.199144161511546	0.426206602828935	0.470436462616492	64.9557635443263	1.31279551221685	0.0486636284704526	grey60	ns
ADSS2	0.00767887833146695	0.185751556249742	-0.0854165463489886	-0.0424886266189099	0.234838465546526	0.238651185398707	100.255413507675	0.292081314619224	0.510409425116695	grey60	ns
AP2A1	0.0692239189629663	-0.667575519750481	0.260505747587999	0.272758805044207	-0.80374195429158	0.848762920265484	288.745217034783	2.81206658397945	0.00154146410483359	green3	S+
AP2A2	0.0786732352870719	-0.288371357327681	0.0891202442863989	0.178298791807713	-0.326917316713068	0.372378021809776	298.607792626893	0.511260194618137	0.308134130315396	grey60	ns
AP1B1	-0.11503490757475	-0.585889977538537	0.313008345752824	0.0214059083181068	-0.778468783389555	0.778763031751596	271.575091069394	2.78744116227775	0.00163139391364796	green3	S+
AP2B1	0.306934774272092	-0.159448613945211	-0.0771713015147013	0.425244732002049	-0.0712542427199306	0.431173108160846	350.487853291679	0.328692750129653	0.469145170417572	grey60	ns
AP1G1	-0.179528614950041	0.436308000888972	-0.105801785215108	-0.344781722786973	0.469480846406282	0.582483219938834	126.293162998162	0.743708660363295	0.180422767279827	grey60	ns
AEBP1	-0.00289296978995318	0.164752880852794	-0.0711026420760426	-0.0497180891783288	0.204256874479235	0.210220739137627	103.680307217899	0.0460669428332107	0.89935894224607	grey60	ns
TLE5	0.317767282699005	-0.115270384952199	-0.101809326316566	0.426307138333387	-0.01165761874029	0.426466500757909	358.433603666135	0.430852941657632	0.370806260846569	grey60	ns
AFG3L1P	-0.343380788496677	0.37060095907045	0.00175835648741168	-0.529560446275608	0.319427063834879	0.618439904412542	148.901921421037	0.295069999456853	0.506908998246643	grey60	ns
AGA	0.0155675728585866	0.365316141141893	-0.168211537074562	-0.0829847291750793	0.462048522957579	0.469441479679355	100.181870951567	1.17653280465357	0.0665989213566012	grey60	ns
AGER	-0.133372171977096	-0.588572198339812	0.322990409818518	-0.000581277716449419	-0.789436375805114	0.789436589808261	269.957811984753	3.41933983586158	0.000380767755644477	green3	S+
AGL	-0.235410357028077	0.413751621953716	-0.0690537422861528	-0.407759296861859	0.418121710515126	0.584032027359264	134.28114170322	0.587293123848437	0.25864666093833	grey60	ns
JAG1	-0.0655340876265322	-0.00801009239278973	0.0349808027135627	-0.0790194427869186	-0.0372312072935333	0.0873512171345606	205.228179283481	0.0634012152378876	0.864169202534717	grey60	ns
AHCY	-0.11475469451128	-0.0376714733580247	0.0716577016429412	-0.131747808653738	-0.0946818429256311	0.162240982691969	215.703280460281	0.236715674933411	0.579808162548467	grey60	ns
AHR	-0.00347029293153084	0.283644853729892	-0.123137995034014	-0.0837237222794699	0.352284280853347	0.362096501237846	103.368871355703	0.664523843095325	0.216509101091196	grey60	ns
AIF1	-0.00534483501147515	-0.0729214622124936	0.0346509641790144	0.0137904140052645	-0.0931604540017775	0.0941756110054716	278.420267865469	0.229436985792567	0.589607520301363	grey60	ns
CRYBG1	-0.192501141863597	0.481691942466266	-0.119543906590629	-0.373575159801415	0.520685518949178	0.640836804236482	125.65822644647	1.33244136260847	0.0465113170383725	grey60	ns
AK1	0.24532326901258	-0.136823767107322	-0.0575527115988051	0.342511508365644	-0.0686507478551819	0.349323715977006	348.666192330492	0.133062212168714	0.736101644255632	grey60	ns
AK2	0.0909672157611292	0.406455592341555	-0.222504724195631	-0.0010082183118328	0.544695612093505	0.544696545186476	90.1060529713142	1.38024713338659	0.0416632233241296	grey60	ns
AK4	-0.303063474602119	0.110195128612259	0.0969846112196247	-0.406653344518061	0.0114406436591574	0.406814246229235	178.388485563746	0.536546099874257	0.290705936196106	grey60	ns
AKT1	-0.221867766630914	-0.796815387076301	0.457095298296379	-0.0520077222409532	-1.0859185076095	1.08716319305867	267.25803750594	7.67752127704743	2.10125482140279e-08	green3	S+
AKT2	-0.176282760820207	-0.565212182815768	0.333309085632638	-0.0603312122286419	-0.778142244316936	0.780477550964521	265.566591709319	3.43376794935813	0.000368325723530267	green3	S+
ALAD	-0.144448176752738	0.260054628973788	-0.045088911907156	-0.251931035286054	0.264262058203633	0.365107767578729	133.631556227923	0.145309725380438	0.715632860977327	grey60	ns
ALAS1	-0.118544428679864	-0.648937777625889	0.342433947921727	0.0347074861722171	-0.85855309891785	0.859254347244073	272.31495322663	2.52402487552099	0.00299209325057129	green3	S+
ALCAM	-0.0512787260511706	0.497213866381255	-0.194160312703193	-0.202805502890202	0.598747602607744	0.632161975787115	108.712072285607	1.63650576008185	0.0230937382930952	grey60	ns
ALDH1A1	-0.0353258805018657	0.0903414217400301	-0.0227938029247201	-0.0690996899095208	0.0979779786225335	0.119893500409945	125.193685144325	0.379478093734776	0.417370650543942	grey60	ns
ALDH2	-0.0664096452542824	-0.704546840659979	0.341877239612436	0.114925155269489	-0.906229836647677	0.913487990147759	277.227486048787	3.21856655403018	0.000604551698923851	green3	S+
ALDH1B1	0.0792250789873689	0.295132207993644	-0.167886209431137	0.0156020797061154	0.400985711909927	0.401289130237871	87.7717844236139	0.735342202799484	0.183932213449734	grey60	ns
ALDH3B1	-0.0937604718990641	-0.754446149262792	0.376961332187174	0.0949819366387451	-0.979827620967441	0.98442050725204	275.536803973228	5.47185733712545	3.37398123516433e-06	green3	S+
ALDH9A1	0.0902259435011581	-0.165870137231081	0.0296744075011221	0.158323808366137	-0.16934654330955	0.231828988753457	313.073313255101	0.239320815389771	0.576340560602849	grey60	ns
ALDH3A2	0.14157029962175	0.14853315651624	-0.13330833268559	0.133957887706425	0.244081889489222	0.278425366041594	61.2409831677496	0.861245361400946	0.137643161280356	grey60	ns
ABCD2	0.0316227611204136	0.417170149680801	-0.198733791197351	-0.0775954181213114	0.533388459091428	0.539003058623371	98.2771175058424	1.16440367163052	0.0684851369202372	grey60	ns
ALDOA	-0.0459343095854198	-0.729712443934279	0.343121943932089	0.147360940415675	-0.929101833945803	0.940715400427593	279.012372223111	4.630994822684	2.33886512059691e-05	green3	S+
ALDOC	0.035176239636454	-0.300058773175325	0.115141265171657	0.127634993638288	-0.359573780860759	0.381554708375545	289.542923821537	0.35731169488186	0.439226267843948	grey60	ns
AKR1B1	0.331545981155162	-0.188827677532103	-0.0760578928403639	0.463988766341395	-0.0976614983223474	0.474155400207122	348.113747929257	0.509497129414288	0.309387576518469	grey60	ns
ALOX12	-0.179088374506923	-0.624185492538415	0.360604036480231	-0.0472976464778306	-0.85285274951106	0.85416326291343	266.825732944125	3.73176530094703	0.000185453356956451	green3	S+
ALOX5	-0.317052864318742	-0.692958949534697	0.457087312668283	-0.199117045885536	-0.99596927859512	1.01567829644404	258.69431632917	6.00868671531707	9.80196809758566e-07	green3	S+
ALOX5AP	-0.148031989061002	-0.531970843597143	0.305122525932016	-0.0346078302284382	-0.724944123351766	0.725769718227057	267.266853693908	2.43384772265202	0.00368258073907683	green3	S+
ALOX15	-0.021491928091354	-0.237602866991081	0.114861386959928	0.0398788119242226	-0.305242997847504	0.30783698181898	277.443313567603	0.81636816974544	0.152627162482722	grey60	ns
ALOX15B	-0.152828435756023	-0.437971440739658	0.266065083088338	-0.0668752569303627	-0.609713514827133	0.613370092319766	263.740643153446	1.91776184361719	0.0120847635206285	grey60	ns
ALPL	0.0211328618865119	-0.697228471745604	0.296636753862541	0.221428720828043	-0.860712533314606	0.888738849951093	284.427181755931	2.96590396466136	0.00108167311473129	green3	S+
AMD1	-0.157216416988206	0.0812023496951541	0.0397348462884669	-0.217685014980016	0.0359119113817088	0.220627358063178	170.63218203106	0.0121233760545748	0.972470921235251	grey60	ns
AMFR	0.168975692666646	-0.254819735978706	0.0310123513506728	0.280879384980663	-0.247537848843974	0.374390458635657	318.610404934255	1.54923801000154	0.0282333225669186	grey60	ns
AMH	0.29996487242935	0.0847443358337825	-0.181270646532951	0.348228027778934	0.230375732516861	0.41753531283412	33.4872559220034	0.581130144796865	0.26234322630245	grey60	ns
AMPD2	-0.414786335476314	-0.511936146709398	0.424349345580771	-0.370992934912001	-0.810847021518105	0.891688650852641	245.414127692013	4.64700013692692	2.25423850142275e-05	green3	S+
AMPD3	-0.381296835433099	0.277755208426088	0.0608101893004091	-0.550579534296348	0.187879897787339	0.581753108782896	161.158293241823	0.639641627932932	0.229275881609997	grey60	ns
BIN1	0.34428268909842	-0.0683260488592916	-0.135192229269144	0.446041828162638	0.0579078108889658	0.449785089829154	7.39710617150202	0.703988539149932	0.197702181220371	grey60	ns
AMT	-0.323102449969795	0.0679251337500417	0.125202117135477	-0.419666075412554	-0.0496033226639259	0.42258739270295	186.740920909468	0.803355481257638	0.157269504594085	grey60	ns
AMY2B	-0.1637721937889	0.453592995268651	-0.120970264899528	-0.330083558973461	0.497586379386851	0.597115868869604	123.559076497157	1.02130533319068	0.0952126530716452	grey60	ns
ANG	0.0605171373365319	-0.303723590734019	0.104590154001435	0.160083855702824	-0.353610075655258	0.388158378064418	294.356877872488	0.173703722698614	0.670341763092245	grey60	ns
ANGPT1	-0.133914175162154	-0.144689759296899	0.127942298168471	-0.12554044459794	-0.236106287651029	0.267407147058935	241.999904541636	0.445843121854279	0.358225813953995	grey60	ns
ANK1	0.11214583531932	-0.297890357716524	0.0772417564419982	0.222470135956583	-0.324873940636644	0.393746160231846	304.402918353048	0.114106312514193	0.768942185112051	grey60	ns
ANK3	-0.00919777550842193	0.579051637432159	-0.250367788226108	-0.173539700111448	0.718298293012358	0.738964454665608	103.582294217519	2.36952557377318	0.00427045771773167	red	O+
ANPEP	-0.316199319116001	-0.684230004166936	0.452836875009145	-0.200502754537105	-0.984728803168377	1.00493391343232	258.491205228321	6.05933707712861	8.7229407560693e-07	green3	S+
SLC25A4	0.294643139704914	0.486951109409584	-0.355687195198577	0.229011182599411	0.729746177992517	0.764836980048865	72.5769396451967	1.76619788707353	0.0171317651762994	grey60	ns
ANXA1	0.1323273441941	0.338315931031097	-0.212376134866859	0.069357446111981	0.476913318730164	0.481930253162629	81.7254911947957	1.84388527087389	0.0143256629545064	grey60	ns
ANXA2	0.14067278775198	-0.51262664975885	0.158032787772954	0.317969718744927	-0.580808110190325	0.662150136224093	298.698980414194	0.761903974297117	0.173019887661689	grey60	ns
ANXA3	-0.114813428395752	0.0186112293181362	0.0469215047299728	-0.147579795419807	-0.0245174176947845	0.149602472528273	189.432396735861	0.321180523691096	0.47733081975919	grey60	ns
ANXA4	-0.0399896360078037	-0.22653457381145	0.11887023776077	0.0138425320175364	-0.299129341410919	0.2994494591506	272.649533599715	0.349368057714483	0.447334034956967	grey60	ns
ANXA5	-0.180779542144519	-0.367379738944551	0.248421265364973	-0.12130030535473	-0.533299313408019	0.546920398011095	257.185935581124	0.676069374562333	0.210829134281765	grey60	ns
ANXA6	0.194380080279944	-0.134390427268587	-0.0341706505361949	0.278660619182335	-0.0867928726118563	0.291864255124365	342.700045954869	0.181844480539189	0.657893384689154	grey60	ns
ANXA7	0.307377443144101	-0.176996983735089	-0.0696624998657009	0.430707184944496	-0.0929543897329811	0.440623646362112	347.821326803018	1.09382269405524	0.0805707313761122	grey60	ns
ANXA11	-0.0075330311466854	-0.856204285748919	0.380345740679942	0.230396241387803	-1.07088373593771	1.09538778701496	282.141869849275	5.97723543276243	1.05381546397156e-06	green3	S+
AOAH	-0.135091626582836	-0.42686931296242	0.252666478463222	-0.0479902093332373	-0.58849525815537	0.590448752275084	265.337998695135	1.24157818362392	0.0573352639762693	grey60	ns
AOC2	-0.0290615322702671	-0.230920697367173	0.115554642331281	0.0286214952476784	-0.300056445963704	0.301418414756932	275.448788926284	0.942866284571539	0.11406009144338	grey60	ns
APAF1	-0.167616510342224	0.0798597976735993	0.0453176139878824	-0.230205216172965	0.0299144085740192	0.232140718947743	172.596090904171	0.0244639140576914	0.945226928984013	grey60	ns
NUDT2	-0.157635025368984	0.431060890468165	-0.114001979628884	-0.316164480788625	0.472038292163702	0.568137420155692	123.813608590384	1.90925997594564	0.0123236689692983	grey60	ns
APBA1	-0.0343664918075141	0.265864628068905	-0.100484520282713	-0.11705654570061	0.317267669127295	0.338173045591788	110.251640912009	0.126157124435371	0.747898867444396	grey60	ns
APBA2	0.238200258161276	0.228283760178805	-0.214780978396078	0.231448867269913	0.38370531912696	0.448105289063684	58.9018589877944	0.975573293909109	0.105785637131078	grey60	ns
APBB1	0.357618704537376	0.0546954962333075	-0.195722996520608	0.428132454681026	0.2168687763023	0.479926520298741	26.8643107555532	1.11297940279136	0.0770940031435797	grey60	ns
APC	-0.242853031181357	0.39662067017832	-0.0579436399114011	-0.412191546314817	0.393664240191446	0.569976670451439	136.317046410035	0.656067299440715	0.220766260117776	grey60	ns
APEH	0.00284097007130675	-0.37040348366537	0.161613867178523	0.10723577831473	-0.46074054108491	0.473055343855221	283.102134700592	0.678075817105504	0.209857349246851	grey60	ns
APEX1	0.127383905609504	0.152717160982281	-0.128339825524781	0.115195237880753	0.243402490226216	0.269285564185544	64.6731833269843	0.272441032895332	0.534021776407178	grey60	ns
BIRC2	-0.0489176024246475	0.513349555798262	-0.202393355387411	-0.204395702630073	0.619851543665422	0.652681805658813	108.249943055354	1.60015788924285	0.0251097339259373	grey60	ns
BIRC3	-0.00463383314208592	0.719139328107746	-0.314197064459202	-0.207104964966358	0.894895566617946	0.918548061707264	103.030513126	3.88244610101422	0.000131085271827112	red	O+
BIRC5	0.233743881742521	-0.0585550963427001	-0.0864328208456206	0.306237840336681	0.0241428176192331	0.307188037684852	4.50769370146996	0.689503306364285	0.204407437402655	grey60	ns
APLP2	-0.303282975976201	-0.579251974432523	0.400446697218885	-0.213880337369383	-0.848443937703989	0.874986807980493	255.851355212662	3.200878016425	0.000629683021852606	green3	S+
APP	-0.285707500056887	-0.126149133080083	0.192645218582562	-0.318955542808127	-0.276084007122841	0.421847149186801	220.879062203357	0.465657568579396	0.342249191935975	grey60	ns
APRT	0.282402329402923	-0.157078102165304	-0.0664387531606739	0.394160757065912	-0.0784959788204938	0.401900884674021	348.737062276984	0.251108002525798	0.560908469160588	grey60	ns
FAS	-0.255777112423986	0.407340356120927	-0.0564567427296998	-0.431218919119599	0.401660069806166	0.589305156844372	137.032572345219	0.928451836299452	0.117909327863918	grey60	ns
FASLG	0.102808786562747	0.581131021187465	-0.305045866872601	-0.0352337905946855	0.767451697306656	0.768260065146261	92.6286096767824	4.048391567065	8.94557853732465e-05	red	O+
AQP1	0.0779594405623027	-0.274589754908944	0.0833989606900326	0.173554837671758	-0.310027321976876	0.355300185830832	299.240319213751	0.325931793556571	0.472137185124355	grey60	ns
AQP3	0.13872959326109	0.349562214080048	-0.220397578960546	0.074147275701339	0.493599659908875	0.499137699193407	81.457050711241	1.08120523872893	0.0829458689590658	grey60	ns
AQP9	-0.277857230375289	-0.246223159787229	0.241709660886529	-0.275600480924939	-0.422562218043671	0.504494254877144	236.887095496894	1.36791140818284	0.0428635949011764	grey60	ns
ABCC6	-0.350533821436738	-0.0619831442364223	0.195528817753657	-0.417306658195356	-0.223011900861782	0.473158699486928	208.1203913127	1.24133352376061	0.0573675729058312	grey60	ns
ARCN1	-0.0478704359017636	-0.263761127344592	0.139032705264465	0.0144937751382998	-0.348829691527141	0.349130667814616	272.379254917157	0.547705969274291	0.283330958435083	grey60	ns
TRIM23	-0.141470825780697	0.331913548305993	-0.078135964879901	-0.268359617493743	0.355113295228427	0.44510935369792	127.078392803288	0.343248904979643	0.453681525947856	grey60	ns
ARF1	-0.0434422621672806	-0.909551097920148	0.421054768925188	0.2008059023302	-1.15233848311268	1.16970380441934	279.885072311376	6.80208691141307	1.57729558826242e-07	green3	S+
ARF3	-0.177565285795208	-0.756071034451661	0.417902592340421	-0.00848106473958835	-1.01669098417489	1.01672635736546	269.522059355227	4.62547602926104	2.3687758719696e-05	green3	S+
ARF4	-0.100556341191165	0.0738967011305739	0.0157524952742988	-0.145380939393602	0.0503543593544062	0.153854408597735	160.895884372585	0.00492999871842223	0.988712446349578	grey60	ns
ARL4D	-0.180557651564189	-0.0397662223728043	0.104164810594832	-0.212756945675203	-0.124647930942909	0.24658188218397	210.364761715775	0.0575878347130201	0.875814568937549	grey60	ns
ARF5	0.00693784299271231	-0.7365066833439	0.320732776034814	0.214824796647255	-0.915596229705292	0.940460604759753	283.204367827535	4.70835891293986	1.95722649897718e-05	green3	S+
ARF6	0.425668926813594	-0.0788833621237185	-0.169612405536113	0.549916810643509	0.0785736564561945	0.555501861488533	8.13154327836114	0.914106130939345	0.121869174410486	grey60	ns
ARG1	-0.0551334506426903	0.126587299966778	-0.029234355676892	-0.103809922787633	0.134945512247169	0.17025507729529	127.57010781056	0.242624495066238	0.571972969101391	grey60	ns
ARG2	-0.160425151925104	-0.286858825310357	0.203221956060611	-0.118606717300231	-0.424422406573786	0.440683483455667	254.386744529043	0.686596780859195	0.205780026654766	grey60	ns
RHOA	0.0692221761933811	-0.833478977015649	0.333504105314082	0.319209612044164	-1.01063699508421	1.05984994798992	287.528717480529	3.60446399718259	0.000248619966052019	green3	S+
RHOB	-0.0117187986019683	-0.433394287165981	0.196318509681976	0.106819090140034	-0.54534727915848	0.555710331831163	281.082416585519	1.14263075952792	0.0720060919099093	grey60	ns
RHOC	0.0571432770060082	-0.303123323363994	0.105945489317259	0.155732194029376	-0.354263983677903	0.386982540159812	293.729985266447	0.392583034567907	0.404964510885455	grey60	ns
RHOG	-0.0601498207230397	-0.763297445890013	0.364722790138664	0.139137507152635	-0.976894180383753	0.9867530012948	278.106028901002	5.70020412387331	1.99432473691886e-06	green3	S+
